1,0.593052650031826
2,0.5715827031780519
3,0.44266885967985425
4,0.2438281618254968
5,0.23360239414393907
6,0.40377688766509645
7,0.2574868660733634
8,0.24032029128030347
9,0.5242934586491382
10,0.5554612970394491
11,0.6253889956452992
12,1.0289301023267856
13,1.1571280466223168
14,1.196738631444815
15,1.335330490862672
16,1.4122190787186657
17,1.5804635928637816
18,1.6729759064977023
19,1.7435086426201158
20,1.867902746788163
21,1.908217659783369
22,1.913462066979562
23,1.8921576864754384
24,1.9080653920830932
25,1.9114584484600565
26,1.8807315676790948
27,1.9256808670666001
28,1.9379826525702923
29,1.9406069974062132
30,2.0204372368305052
31,2.203360152402562
32,2.261877282016568
33,2.272105419253291
34,2.3805037522348873
35,2.3499363324330096
36,2.4305642605588353
37,2.4234996695169966
38,2.436683922230434
39,2.5345861508212395
40,2.616125629425139
41,2.7487705039970662
42,2.8361499623681374
43,2.9596909599387042
44,3.104616124549344
45,3.284036099535702
46,3.465605261744189
47,3.5709783187459454
48,4.338106878908269
49,6.307877792802358
50,6.213833819673009
51,6.367032747433088
52,6.2650317028593365
53,6.464030602282249
54,6.860059433773554
55,7.4705986078995945
56,8.181739515331216
57,8.676401610278713
58,9.33671233560013
59,9.983191763824495
60,10.408805476879527
61,11.209923579284553
62,11.859541406202226
63,12.331149156609925
64,13.003110898695619
65,13.687854978780948
66,14.307841748836745
67,14.957725142898362
68,15.571838847123786
69,16.138227429207138
70,16.584618767056348
71,17.098235878373398
72,17.561656847613342
73,17.949029410979342
74,17.88926751888393
75,17.867370088012247
76,18.008757348697213
77,18.205450864316308
78,18.360944351001493
79,18.59262398386077
80,18.745177478094167
81,18.928991922267876
82,15.80960215103886
83,16.038814428391184
84,16.255800299352366
85,13.552072181676666
86,10.633926839601504
87,9.109908803729851
88,7.478074875197786
89,6.8560781827210775
90,6.2935344019802155
91,6.559412858988515
92,6.8340451263685855
93,7.103541560269042
94,7.427080659790125
95,7.73248729853832
96,8.041667764668633
97,8.324776145632008
98,8.628793802790637
99,8.921064520636575
100,9.267111354530469
101,9.246600192893865
102,9.617124971209323
103,10.083906716585286
104,10.380511458408856
105,11.05184378502066
106,11.890589982149502
107,12.403555109010334
108,12.805064795767079
109,13.337907865141776
110,13.427202313804926
111,13.906268891344277
112,14.378285968094918
113,14.861190226422131
114,15.49467310816327
115,16.138080198347705
116,16.755916166158645
117,15.800732076017837
118,16.383168470633496
119,16.47713834415175
120,17.53386847728984
121,15.494132721339604
122,11.244638244131323
123,7.614438262401899
124,6.374244147859649
125,5.989951887497858
126,4.310877569012811
127,3.396357372281636
128,3.5399476321983103
129,3.2626949659917197
130,2.749659420548286
131,3.1119838994800832
132,3.6452939989952036
133,2.78423588419738
134,2.70516134252431
135,1.3286576830523391
136,0.7953811162750778
137,1.8857873674707204
138,2.114119409640651
139,1.7031087882769746
140,1.8854690790849467
141,1.525867241444519
142,4.541167286505495
143,6.644252860239627
144,7.435355267207777
145,8.900669024750686
146,10.345452846097052
147,9.095781849938803
148,7.3146270865558485
149,5.57953015258471
150,4.6323135971723675
151,3.1552638561007758
152,2.049851712802516
153,2.5619891804444683
154,3.123673323570913
155,3.140252997195057
156,2.8393150933753435
157,2.596490750473213
158,2.1072940593373435
159,2.5227541931735127
160,3.4278391263417696
161,1.97559417164445
162,4.567995173411756
163,6.709353602039978
164,9.47449888117643
165,11.302644762200465
166,11.329093637421645
167,11.093250747765994
168,10.623865499779763
169,10.27237092432601
170,10.673518888034193
171,10.107160638663832
172,10.094319208358687
173,9.17402056556937
174,8.884959182048682
175,10.059964567108405
176,10.880850443562368
177,11.241915020085235
178,11.745939116910769
179,3.4661557057136476
180,5.481273911413332
181,7.306948218850033
182,10.126461974656673
183,12.228913705121368
184,12.207020100250231
185,11.63620791162133
186,10.262140982322627
