0.0,12.0,0.0,12.968590161406484,6.9174201688922405,27.5015731837255,7.1124758233772845,0.948330109783638,0.948330109783638
1.0,12.0,12.0,10.799109313359038,9.630160653086211,8.645447881945021,7.2045399016208505,0.9606053202161134,0.9606053202161134
2.0,12.0,12.0,16.50751128208888,9.757381073334802,13.445870920796365,7.20314513614091,0.9604193514854547,0.9604193514854547
3.0,10.0,12.0,17.31793945064909,5.885592185369185,34.479600555314335,8.619900138828584,1.1493200185104777,1.1493200185104777
4.0,9.0,10.0,14.316961868600234,8.05722768383032,34.40255067794588,8.897211382227383,1.186294850963651,1.186294850963651
5.0,9.0,9.0,16.85492128164065,6.071425324922545,34.33273287585253,8.87915505409979,1.1838873405466388,1.1838873405466388
6.0,9.0,9.0,14.149470865985483,8.302914271461248,34.245932567295526,8.856706698438497,1.1808942264584663,1.1808942264584663
7.0,9.0,9.0,15.650637888884068,9.86439815360552,36.47895582775243,8.825553829294941,1.176740510572659,1.176740510572659
8.0,9.0,9.0,16.129945726974327,10.979623764229824,36.47895582775243,8.825553829294941,1.1696462841020465,1.176740510572659
9.0,9.0,9.0,9.84732424991423,4.8423138960706815,35.089388523061395,8.772347130765349,1.1683436334585813,1.1696462841020465
10.0,11.0,9.0,6.450082648472602,2.1241986857226656,25.101251159373682,7.530375347812105,1.0040500463749473,1.0040500463749473
11.0,10.0,11.0,18.34726954454847,12.218674728615802,27.053262785319205,7.803825803457462,1.0405101071276617,1.0405101071276617
12.0,10.0,10.0,11.521758569536102,6.880183398494008,28.096023823983227,7.804451062217563,1.0405934749623418,1.0405934749623418
13.0,11.0,11.0,9.050411549071026,6.604393279328631,27.838312394022655,7.199563550178273,0.9599418066904364,0.9599418066904364
14.0,11.0,11.0,24.742710825962227,19.80086183485745,28.72191077126417,7.1804776928160425,0.9573970257088057,0.9573970257088057
15.0,12.0,11.0,8.876407215886347,7.248335355083573,27.439883740532053,6.859970935133013,0.9146627913510684,0.9146627913510684
16.0,12.0,12.0,37.054549207185126,42.70982241237404,26.468808911344038,6.845381615002768,0.9127175486670358,0.9127175486670358
17.0,11.0,11.0,14.906362691713584,13.356170676471047,27.7663800223438,7.1809603506061555,0.9574613800808207,0.9574613800808207
18.0,11.0,11.0,11.962561601147922,10.167052418568185,27.705341619675657,7.165174556812669,0.9553566075750226,0.9553566075750226
19.0,11.0,11.0,12.87001195585126,12.561319618164147,27.684216061415636,7.159711050366113,0.954628140048815,0.954628140048815
20.0,10.0,11.0,23.267153806991576,17.09559124043778,28.13418567607136,7.276082502432248,0.9701443336576331,0.9701443336576331
21.0,9.0,9.0,13.793781607740698,11.05751678861833,30.065052723047085,8.053139122244755,1.0737518829659674,1.0737518829659674
22.0,9.0,9.0,19.37386645116186,20.937732419023067,30.069629303223614,8.054364991934897,1.0739153322579862,1.0739153322579862
23.0,10.0,9.0,13.548754355576051,8.751815351196418,29.882837150006832,7.728319952587974,1.0304426603450632,1.0304426603450632
24.0,10.0,10.0,18.1106498797392,11.499066454473626,31.908327221401752,7.719756585823005,1.029300878109734,1.029300878109734
25.0,10.0,10.0,18.695974748789094,18.074835347398245,32.907313467665894,7.7126515939841935,1.0283535458645592,1.0283535458645592
26.0,10.0,10.0,13.913799158467867,12.670007872875189,31.971359340691862,7.735006292102869,1.0313341722803826,1.0313341722803826
27.0,10.0,10.0,12.878344699113658,9.714134025640591,30.921219918287804,7.730304979571951,1.0307073306095935,1.0307073306095935
28.0,10.0,10.0,15.628628059324118,8.637745473965252,29.92388116662131,7.738934784471028,1.0318579712628038,1.0318579712628038
29.0,10.0,10.0,10.067716662728378,8.578296299204972,29.94810061360833,7.7451984345538785,1.0326931246071838,1.0326931246071838
30.0,10.0,10.0,13.068825578164766,7.549003713561681,29.90491288224953,7.734029193685224,1.0312038924913631,1.0312038924913631
31.0,10.0,10.0,12.006439724145498,6.746925595752112,29.901681605555513,7.733193518678149,1.0310924691570866,1.0310924691570866
32.0,10.0,10.0,13.237775378447335,8.429417161914195,29.992083247487784,7.756573253660634,1.0342097671547512,1.0342097671547512
33.0,10.0,10.0,16.604075938818305,9.346292019530866,29.94921740990563,7.7454872611824905,1.032731634824332,1.032731634824332
34.0,10.0,10.0,16.188892742527322,9.527366536700198,30.04312226344255,7.769772999166177,1.035969733222157,1.035969733222157
35.0,10.0,10.0,14.548850149041675,9.221327512006566,29.98789660829537,7.755490502145354,1.0340654002860472,1.0340654002860472
36.0,10.0,10.0,14.763303439021962,9.183694944935747,30.067460334394415,7.776067327860624,1.0368089770480833,1.0368089770480833
37.0,9.0,9.0,14.876392081641942,9.79504466437466,31.485185494283964,8.14272038645275,1.0856960515270333,1.0856960515270333
38.0,9.0,9.0,18.0485097465009,11.338436442723735,31.535016798138308,8.155607792621977,1.0874143723495968,1.0874143723495968
39.0,10.0,10.0,20.254662268183065,10.97258566084547,30.195126509161703,7.809084442024579,1.0412112589366105,1.0412112589366105
40.0,11.0,10.0,27.725679895666577,10.941378717886602,28.85898967299207,7.463531811980708,0.995137574930761,0.995137574930761
41.0,10.0,10.0,14.559219117278714,11.087614412501411,31.02090613350324,7.75522653337581,1.034030204450108,1.034030204450108
42.0,10.0,10.0,17.474281451606664,13.24491038341865,31.029801078603963,7.757450269650991,1.0343267026201322,1.0343267026201322
43.0,10.0,10.0,19.625733828058056,12.50627024123286,31.010727841001465,7.752681960250366,1.0336909280333821,1.0336909280333821
44.0,10.0,10.0,20.068057709260533,13.774772564985646,32.05343902511639,7.754864280270094,1.0339819040360125,1.0339819040360125
45.0,9.0,10.0,23.470836610957804,17.442559474382605,35.01483958639337,8.753709896598343,1.1671613195464456,1.1671613195464456
46.0,9.0,9.0,27.001605529756475,20.287749858889743,36.1355679121252,8.742476107772225,1.1656634810362967,1.1656634810362967
47.0,9.0,9.0,25.673330155276435,19.09250513623148,36.05489168661688,8.722957666116987,1.1630610221489315,1.1630610221489315
48.0,9.0,9.0,27.897756689869954,20.94777834183035,36.01976810918375,8.714460026415423,1.1619280035220565,1.1619280035220565
49.0,9.0,9.0,27.944242389461174,21.274374687021446,35.77377234935168,8.654944923230246,1.1539926564306995,1.1539926564306995
50.0,8.0,8.0,32.52163614248286,24.565075684068905,37.5645793616373,9.088204684267088,1.2117606245689452,1.2117606245689452
51.0,8.0,8.0,31.388054275978586,23.377415521710457,37.359328621711036,9.038547247188154,1.2051396329584205,1.2051396329584205
52.0,8.0,8.0,30.731943020562348,22.96252897358289,37.26238880174029,9.015094064937168,1.2020125419916223,1.2020125419916223
53.0,9.0,9.0,30.090211522049444,22.271103989943786,32.850838910571255,7.947783607396271,1.0597044809861695,1.0597044809861695
54.0,8.0,8.0,34.0852491165188,25.88991189762126,37.99513847407509,8.905110579861349,1.1873480773148466,1.1873480773148466
55.0,8.0,8.0,33.714891020416786,25.500760869371266,36.63415626330813,8.863102321768094,1.181746976235746,1.181746976235746
56.0,8.0,8.0,30.201387862547143,22.171523223994292,36.41559145403294,8.810223738878937,1.1746964985171917,1.1746964985171917
57.0,8.0,8.0,29.270356987043893,21.36779763252176,36.332549632830066,8.790132975684694,1.1720177300912924,1.1720177300912924
58.0,8.0,8.0,32.86820961087516,24.523885120023536,35.986408218677056,8.706389085163803,1.1608518780218404,1.1608518780218404
59.0,8.0,8.0,30.083051451058505,21.65112953940875,35.77681166998393,8.655680242738047,1.1540906990317397,1.1540906990317397
60.0,8.0,8.0,29.184810960883826,20.71877080916915,36.8084902692565,8.626989906856993,1.1502653209142657,1.1502653209142657
61.0,8.0,8.0,22.086851067274328,12.502861619467225,35.41710897589559,8.568655397394092,1.1424873863192124,1.1424873863192124
62.0,8.0,8.0,17.366435034855503,13.186062343383018,39.70914957524217,8.509103480409037,1.134547130721205,1.134547130721205
63.0,8.0,8.0,20.99384734875009,15.954460257287584,36.1554734593188,8.473939092027843,1.1298585456037125,1.1298585456037125
64.0,8.0,8.0,23.39564050406019,18.500515015096745,32.57423573207826,8.42437131002024,1.1232495080026985,1.1232495080026985
65.0,8.0,8.0,25.537845685748415,20.12174223664129,32.45651928881234,8.393927402279054,1.1191903203038738,1.1191903203038738
66.0,8.0,8.0,35.55192715699347,28.346774981595058,31.152650729779758,8.344460016905291,1.1125946689207056,1.1125946689207056
67.0,8.0,8.0,35.9061503849745,26.767592750081835,31.06479074303791,8.320926091885156,1.109456812251354,1.109456812251354
68.0,8.0,8.0,34.73768209009268,25.690072217431425,28.67320696385488,8.271117393419678,1.102815652455957,1.102815652455957
69.0,9.0,9.0,29.07809132884205,17.916727253712136,27.26418857330952,7.5733857148082,1.0097847619744267,1.0097847619744267
70.0,8.0,8.0,34.10023791805324,25.84665552005321,28.481370924201382,8.21578007428886,1.0954373432385147,1.0954373432385147
71.0,9.0,8.0,20.955246001022424,15.476578051661527,26.333692411164243,7.900107723349273,1.0533476964465698,1.0533476964465698
72.0,9.0,9.0,19.13854794091946,14.528529800865062,27.232689352833322,7.855583467163458,1.0474111289551278,1.0474111289551278
